date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/14,12:09:55,22.9023105,120.2732438,20.146,-239,-83,40,-265,-9,-935,-27.70275497,1.660114288,-20.14689827,-0.255455792,3.06518054,0.012086913,23,213
2020/6/14,12:09:57,22.9022166,120.2732508,19.892,-52,65,60,-76,45,-834,-38.15402603,2.372412682,-19.89245033,-0.184721634,3.11880374,-0.010613983,23,213
2020/6/14,12:10:00,22.9021051,120.2732608,20.221,-11,-49,-33,-189,104,-945,-50.56936264,3.396907806,-20.22191811,-0.156285137,-3.101710558,0.072956063,23,213
2020/6/14,12:10:02,22.9020383,120.2732307,19.823,19,157,392,-259,180,-1112,-58.00095749,0.312940598,-19.82361794,-0.20554398,-2.364109516,0.073719621,23,213
2020/6/14,12:10:05,22.9020252,120.2731745,19.801,46,37,116,-195,190,-1001,-59.46554184,-5.446789742,-19.80104446,-0.279312491,-1.835599065,-0.175683975,23,213
2020/6/14,12:10:07,22.9020031,120.2730518,20.295,-102,97,0,-182,76,-934,-61.9233284,-18.02998352,-20.29504967,-0.201150626,-1.747293591,-0.133453786,23,213
2020/6/14,12:10:10,22.9019841,120.2729203,20.489,-99,146,-14,-123,200,-967,-64.03845215,-31.51406097,-20.48912621,-0.144011691,-1.688157439,-0.211205229,23,213
2020/6/14,12:10:12,22.9019744,120.2728392,20.438,76,239,98,-295,186,-1044,-65.12059021,-39.83304596,-20.43807602,-0.248989746,-1.654017448,-0.202849403,23,213
2020/6/14,12:10:15,22.9019618,120.2727327,20.62,51,192,279,-130,173,-918,-66.51791382,-50.75881958,-20.62066269,-0.061714374,-1.478637338,-0.159156546,23,213
2020/6/14,12:10:17,22.9019642,120.2727196,21.084,32,-214,-10,-40,176,-920,-66.24612427,-52.09938812,-21.08451653,-0.057273567,-1.365884304,-0.0506327,23,213
2020/6/14,12:10:20,22.902013,120.2727621,20.473,141,451,-269,157,-12,-1019,-60.82418442,-47.74362564,-20.47339439,0.060295224,0.780009091,0.055583514,23,213
2020/6/14,12:10:22,22.9020749,120.2728276,19.844,298,28,-42,45,-54,-1073,-53.92442703,-41.01725388,-19.8443985,0.026701216,0.810674608,-0.012203704,23,213
2020/6/14,12:10:25,22.9021419,120.2728928,19.789,79,-68,-136,55,-11,-1034,-46.47022629,-34.34038162,-19.78959274,0.025788184,0.778357804,0.060696147,23,213
2020/6/14,12:10:27,22.9022174,120.2729726,19.923,-28,50,46,79,-17,-961,-38.0708046,-26.14889908,-19.92308235,0.156557277,0.689620614,-0.026888002,23,213
2020/6/14,12:10:30,22.902269,120.2730065,19.949,-41,-215,-229,125,118,-1005,-32.32425308,-22.68106842,-19.94962692,0.055791713,-0.276096314,-0.270357281,23,213
2020/6/14,12:10:32,22.9023032,120.2729685,20.18,-87,123,53,21,205,-965,-28.5103035,-26.57606506,-20.1809597,-0.147687659,-1.023335457,-0.172689751,23,213
2020/6/14,12:10:35,22.9023542,120.2728885,20.227,89,-65,109,-50,174,-964,-22.83971024,-34.77445984,-20.22767448,-0.103638031,-1.033673882,-0.226668671,23,213
2020/6/14,12:10:37,22.9023997,120.2728102,19.994,11,-2,7,-155,238,-986,-17.77626419,-42.80278778,-19.99465561,-0.183727279,-0.987541556,-0.232495353,23,213
2020/6/14,12:10:40,22.9024628,120.2727123,19.995,219,37,344,-58,256,-967,-10.75195313,-52.84748459,-19.99515152,-0.063789114,-0.831595063,-0.149755508,23,213
2020/6/14,12:10:42,22.9025367,120.2726596,20.331,-69,249,72,-2,36,-962,-2.522525787,-58.24708557,-20.33198547,-0.012993374,-0.291841924,-0.01516329,23,213
2020/6/14,12:10:45,22.9026383,120.2726375,20.079,23,-4,-107,41,141,-1060,8.791204453,-60.51383209,-20.07901955,-0.03700868,-0.0825646,-0.062857583,23,213
2020/6/14,12:10:47,22.9027556,120.2726276,19.935,200,-77,60,31,39,-969,21.84646988,-61.53147888,-19.93573761,0.042501435,-0.211749047,-0.134097904,23,213
2020/6/14,12:10:50,22.90286,120.2726094,19.722,255,152,102,77,38,-1029,33.46501923,-63.39980316,-19.72248077,0.046882018,-0.071114533,-0.082414724,23,213
2020/6/14,12:10:52,22.9029552,120.2726001,19.919,63,56,613,-25,10,-994,44.07774734,-64.34883881,-19.91905594,0.142207146,0.330107689,0.149095416,23,213
2020/6/14,12:10:55,22.9029801,120.272638,19.971,-55,-269,81,-44,-42,-922,46.84484863,-60.4650116,-19.97124672,-0.083343901,1.444245338,0.153943837,23,213
2020/6/14,12:10:57,22.9029871,120.2727317,20.124,-11,172,47,46,-178,-1026,47.62836456,-50.85596085,-20.12497139,-0.061580639,1.429448843,0.130892262,23,213
2020/6/14,12:11:00,22.9029985,120.2728519,19.906,97,3,23,-68,-178,-978,48.89430237,-38.53059387,-19.90628433,-0.02568676,1.484529972,0.158715174,23,213
2020/6/14,12:11:02,22.9030073,120.2729654,20.003,53,-67,0,-33,-194,-986,49.88196564,-26.88942337,-20.0036087,-0.059574969,1.48055625,0.156784251,23,213
2020/6/14,12:11:05,22.9030145,120.273076,20.058,-66,128,-105,16,-132,-1085,50.68276596,-15.54977512,-20.05864906,0.086393081,1.500196576,0.128257006,23,213
2020/6/14,12:11:07,22.9030207,120.2731442,23.262,-218,189,63,-65,-71,-1098,51.37235641,-8.557120323,-23.26205635,0.079534158,1.499514341,0.116107091,23,213
2020/6/14,12:11:10,22.9030236,120.273152,28.271,107,52,49,51,-211,-871,51.69158173,-7.758311272,-28.27170753,-0.039361063,1.514859676,0.17117548,23,213
2020/6/14,12:11:12,22.9030055,120.2731577,30.02,104,48,39,99,-286,-871,50.10708618,-7.232153893,-29.95702553,0.049564898,1.543905258,0.296658903,23,213
2020/6/14,12:11:15,22.9029508,120.2731652,30.117,0,-39,-4,53,-286,-1022,43.58318329,-6.40790081,-30.11791801,0.051367261,1.575507879,0.307619691,23,213
2020/6/14,12:11:17,22.9028608,120.2731789,30.007,-51,-59,4,60,-297,-1079,33.55584335,-5.002263069,-30.00794983,0.041994005,1.531966209,0.334347963,23,213
