date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/15,17:44:07,22.9030086,120.2730245,5.874,15,-79,-36,-187,-29,-980,-1.068333626,-11.38360023,-5.874392986,-0.176068068,-1.763129592,-0.006426719,17,280
2020/6/15,17:44:10,22.9029888,120.2729073,11.282,20,0,42,-127,-32,-981,-3.27107954,-23.40086365,-11.28277016,-0.159116745,-1.668432951,0.037904534,17,280
2020/6/15,17:44:13,22.9029778,120.2727851,16.639,102,29,-4,-186,18,-1008,-4.492391586,-35.9379921,-16.63901901,-0.153457597,-1.658252597,-0.010430184,17,280
2020/6/15,17:44:16,22.9029663,120.2726863,20.12,-14,57,-2,-56,18,-953,-5.772420406,-46.06830978,-20.12093925,0.029496539,-1.622321725,-0.007188647,17,280
2020/6/15,17:44:19,22.9029448,120.2726667,19.818,-72,11,76,-57,80,-976,-8.159763336,-48.0759697,-19.81821251,-0.00232809,-1.674769998,-0.0827251,17,280
2020/6/15,17:44:22,22.9028747,120.2726916,20.013,-70,6,-46,-93,40,-961,-15.98080444,-45.52698135,-20.01361847,-0.096760258,2.88593626,0.042537577,17,280
2020/6/15,17:44:25,22.902775,120.2727217,20.198,-64,266,-87,-106,-32,-1030,-27.07723808,-42.43449783,-20.19864845,-0.061255652,2.898174047,0.039700534,17,280
2020/6/15,17:44:28,22.9027022,120.2727917,20.144,40,130,-332,-27,-51,-1008,-35.177742,-35.25608826,-20.14478874,-0.008280994,1.694738388,-0.048048235,17,280
2020/6/15,17:44:31,22.9026985,120.2729031,19.87,20,-24,100,-4,-8,-961,-35.58964157,-23.83444977,-19.87060738,-0.00163704,1.527027488,0.001317089,17,280
2020/6/15,17:44:34,22.9027085,120.2730277,20.097,46,115,165,13,48,-999,-34.48338699,-11.05601311,-20.09702873,-0.027769744,1.518951297,-0.004080533,17,280
2020/6/15,17:44:37,22.9027135,120.2731335,21.958,121,46,11,9,-11,-1096,-33.92928314,-0.213323593,-21.95889091,0.103305303,1.47186172,-0.038727615,17,280
2020/6/15,17:44:40,22.9027204,120.273162,28.305,-131,-1,38,96,67,-880,-33.15166855,2.711256027,-28.30550957,0.107763037,1.504929423,-0.045591857,17,280
2020/6/15,17:44:43,22.9027436,120.2731622,30.166,-67,-14,27,153,80,-942,-30.57842255,2.730470657,-30.16612625,0.128517777,1.517463565,-0.124162219,17,280
2020/6/15,17:44:46,22.9028257,120.2731544,30.227,-124,11,2,121,181,-927,-21.43068504,1.932115555,-30.22756195,0.108803272,1.497124553,-0.131147459,17,280
2020/6/15,17:44:49,22.9029449,120.2731411,29.984,-9,10,-39,148,128,-900,-8.149290085,0.564317703,-29.98421288,0.105302669,1.469922423,-0.026043676,17,280
2020/6/15,17:44:52,22.9030106,120.273131,30.215,-91,-72,65,20,53,-970,-0.843496323,-0.464996338,-30.21550179,0.028498795,1.443769693,0.059899878,17,280
