date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/12,11:39:59,22.9028934,120.27315,18.561,-151,-68,-19,-29,13,-889,0.252037764,-0.626876831,-18.56121635,-0.077518985,-2.171756268,0.035489336,9,53
2020/6/12,11:40:01,22.9028751,120.2731511,19.979,-94,-79,-20,-56,46,-968,-1.784565449,-0.515357971,-19.97948456,-0.063646913,-2.182641506,-0.055299703,9,53
2020/6/12,11:40:04,22.9028109,120.2731581,20.097,-10,35,-9,-38,-15,-1005,-8.935192108,0.198705673,-20.09751701,-0.105956011,2.927023411,-0.000977566,9,53
2020/6/12,11:40:06,22.9027248,120.2731756,20.108,-15,-39,40,-78,6,-995,-18.51984596,1.992477417,-20.10814095,-0.083917484,2.97379756,0.018677698,9,53
2020/6/12,11:40:09,22.9026327,120.2731947,20.181,-62,8,2,-65,-2,-963,-28.76717758,3.951109886,-20.18199158,-0.141146153,3.084771872,0.009660568,9,53
2020/6/12,11:40:11,22.902533,120.2732098,20.218,33,-67,33,-104,26,-982,-39.86817551,5.500904083,-20.21895218,-0.137897149,3.109392643,0.010456054,9,53
2020/6/12,11:40:14,22.9024338,120.2732235,20.311,54,-71,-21,-17,49,-942,-50.91208267,6.908151627,-20.31199837,-0.113331348,3.105064631,0.030034449,9,53
2020/6/12,11:40:16,22.9023164,120.2732343,20.328,125,-204,67,-51,-28,-1017,-63.98500824,8.013454437,-20.32821274,-0.157909706,-3.123675346,0.042413592,9,53
2020/6/12,11:40:19,22.9022061,120.2732378,20.176,43,-37,44,-98,32,-978,-76.25756073,8.376478195,-20.17670441,-0.126165956,-3.107247353,-0.014076577,9,53
2020/6/12,11:40:21,22.9021004,120.2732343,20.022,-5,7,205,-78,3,-1024,-88.02910614,8.010177612,-20.02254105,-0.138141036,-2.755440474,0.104284734,9,53
2020/6/12,11:40:24,22.9020149,120.2731834,19.904,31,-40,60,-139,39,-996,-97.54640198,2.799032211,-19.90480614,-0.142706469,-2.464553118,-0.00311341,9,53
2020/6/12,11:40:26,22.9019345,120.2731135,19.864,-32,78,16,-73,68,-980,-106.4970093,-4.374425888,-19.86419487,-0.122525655,-2.356838465,0.010958821,9,53
2020/6/12,11:40:29,22.901877,120.2730372,20.208,-86,49,371,-121,102,-1043,-112.896698,-12.19633484,-20.20852089,-0.131764293,-1.556497335,0.14251323,9,53
2020/6/12,11:40:32,22.9018952,120.2729539,20.135,0,40,46,-73,12,-1002,-110.8678207,-20.73719978,-20.13554573,-0.153093845,-1.12549901,0.042961601,9,53
2020/6/12,11:40:34,22.9019465,120.2728498,20.333,103,72,285,-122,97,-979,-105.1619492,-31.41396523,-20.33347893,-0.071630426,-0.933346868,0.10065902,9,53
2020/6/12,11:40:37,22.9020161,120.2727944,20.347,2,-10,128,-104,102,-993,-97.41160583,-37.09284973,-20.34724426,-0.120677888,-0.304051518,0.056483239,9,53
2020/6/12,11:40:39,22.9021132,120.2727683,20.295,43,3,18,-13,-43,-979,-86.59825897,-39.76654816,-20.29506111,-0.108961456,-0.144182712,0.000165749,9,53
2020/6/12,11:40:42,22.9022283,120.2727525,20.375,78,-26,348,-63,30,-993,-73.78433228,-41.39542389,-20.37512016,-0.072842151,0.053405654,0.103246018,9,53
2020/6/12,11:40:44,22.9023148,120.2727846,20.148,-25,-52,122,-54,-6,-991,-64.15480042,-38.10228729,-20.14805794,-0.113367736,0.601111591,0.064463779,9,53
2020/6/12,11:40:47,22.9023988,120.2728563,20.159,-3,-3,-16,-73,0,-1019,-54.80404663,-30.74703789,-20.15923119,-0.114367858,0.752691984,0.013513615,9,53
