date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/12,11:43:43,22.9028888,120.2731515,19.725,-77,-13,-1068,-47,78,-939,-0.537332177,-0.00173378,-19.72580719,-0.064446986,-3.004057884,0.011746548,9,38
2020/6/12,11:43:46,22.9028568,120.2731547,20.119,43,18,69,9,-24,-988,-4.106358051,0.32169342,-20.11975861,-0.043858126,3.01049757,0.04448748,9,38
2020/6/12,11:43:48,22.9028136,120.2731602,20.211,0,35,-29,-7,0,-989,-8.911684036,0.890668869,-20.21147919,-0.050671916,3.081285954,0.051764969,9,38
2020/6/12,11:43:51,22.9027757,120.2731629,20.131,-43,13,36,-31,77,-1004,-13.13064957,1.162866592,-20.1316967,-0.056727737,3.017161608,0.01712564,9,38
2020/6/12,11:43:53,22.9027396,120.2731682,20.097,89,15,-42,14,-18,-991,-17.1492424,1.707576752,-20.09783936,-0.057785653,3.068711996,0.005097288,9,38
2020/6/12,11:43:56,22.9027058,120.2731738,20.081,-4,-28,-69,-50,43,-971,-20.91431427,2.28203392,-20.08100128,-0.061328657,-3.122304678,0.034707334,9,38
2020/6/12,11:43:58,22.9026666,120.2731777,20.194,15,-13,-28,-27,5,-965,-25.27890205,2.685932159,-20.19495773,-0.051058535,-3.079823017,0.042904906,9,38
2020/6/12,11:44:01,22.9026314,120.2731789,20.245,94,31,-32,19,-69,-993,-29.19735146,2.799781799,-20.24516487,-0.064189002,3.133944988,0.035220582,9,38
2020/6/12,11:44:03,22.9025945,120.2731822,20.202,-32,-60,-31,-84,39,-988,-33.30182648,3.143239975,-20.20266724,-0.065334603,3.130501986,0.04578435,9,38
2020/6/12,11:44:06,22.9025569,120.2731839,20.167,22,59,0,-41,0,-1022,-37.48651886,3.317939758,-20.16788673,-0.059750389,3.063843966,0.006347921,9,38
2020/6/12,11:44:08,22.9025176,120.2731884,19.996,-18,13,6,-82,6,-1023,-41.46956253,3.768005371,-19.99441528,-0.064456537,3.130947828,0.027291797,9,38
2020/6/12,11:44:11,22.9024787,120.2731905,20.179,-8,7,-1,-24,35,-961,-46.19275284,3.997924805,-20.17909431,-0.058458149,3.048110008,0.009178899,9,38
2020/6/12,11:44:13,22.9024398,120.2731947,20.225,-38,13,41,22,8,-1000,-50.51781464,4.427511215,-20.22515678,-0.048477825,3.090971231,0.012106491,9,38
2020/6/12,11:44:16,22.9024038,120.2731968,20.26,97,-18,-43,-8,-29,-1011,-54.53252792,4.638049126,-20.26020241,-0.046925083,3.092616081,-0.022793923,9,38
2020/6/12,11:44:18,22.9023707,120.2731993,20.318,1,20,58,-35,26,-989,-58.21754456,4.899012566,-20.31803894,-0.069600105,3.040075302,-0.016366247,9,38
2020/6/12,11:44:21,22.9023324,120.2732033,20.205,224,9,8,-13,-27,-1006,-62.47837448,5.310735703,-20.20537376,-0.054577515,3.0560987,-0.017314155,9,38
2020/6/12,11:44:23,22.902295,120.273207,20.28,-73,19,-76,-110,75,-1002,-66.64245605,5.681959152,-20.2808342,-0.062528268,3.088962793,-0.00663369,9,38
2020/6/12,11:44:26,22.9022568,120.2732091,20.194,30,38,-7,-70,18,-1007,-70.89512634,5.904036522,-20.19420052,-0.049731638,3.001093388,-0.030526292,9,38
2020/6/12,11:44:28,22.9022169,120.2732144,20.104,-118,-10,-44,-91,87,-990,-75.3401413,6.447752953,-20.10412788,-0.058924094,3.06349802,0.012431519,9,38
2020/6/12,11:44:31,22.9021807,120.2732184,20.213,-45,-2,-75,-77,71,-999,-79.35973358,6.855046272,-20.21378326,-0.06032956,3.058755398,-0.002148149,9,38
2020/6/12,11:44:33,22.9021463,120.2732214,20.342,-15,12,-26,-56,18,-1002,-83.19564056,7.164813995,-20.34299278,-0.070695497,3.028065681,0.001744712,9,38
2020/6/12,11:44:36,22.9021063,120.2732254,20.246,84,-2,-7,-20,-12,-1007,-87.64404297,7.568990707,-20.2461834,-0.063449368,3.018906116,-0.005875139,9,38
2020/6/12,11:44:39,22.9020686,120.2732298,20.129,12,-50,76,-40,-2,-1016,-91.84133148,8.026604652,-20.12984657,-0.078597501,3.028515816,0.007029651,9,38
2020/6/12,11:44:41,22.9020263,120.2732341,20.008,14,-27,361,-103,77,-1033,-96.54970551,8.469202995,-20.0087738,-0.057781611,3.132076025,0.048808672,9,38
2020/6/12,11:44:44,22.9019922,120.2732251,19.992,11,-2,-14,2,-5,-961,-100.3513489,7.544528008,-19.9926796,-0.069916174,-2.838181019,0.008381248,9,38
2020/6/12,11:44:46,22.9019536,120.2732074,20.213,-44,2,-47,-32,34,-972,-104.6476746,5.723470688,-20.21355247,-0.046819694,-2.87793684,-0.011894551,9,38
2020/6/12,11:44:49,22.9019168,120.2731925,20.217,-78,37,-11,-37,7,-991,-108.7428284,4.201123238,-20.21770859,-0.053527888,-2.826501846,0.01436537,9,38
2020/6/12,11:44:51,22.9018785,120.2731763,20.054,-17,28,28,-86,15,-995,-113.0093918,2.539115906,-20.05486107,-0.058057718,-2.803787231,0.042106271,9,38
2020/6/12,11:44:54,22.9018506,120.2731475,20.097,-67,-83,20,-15,-14,-1018,-116.1152802,-0.419252396,-20.09769249,-0.093135588,-2.362034321,0.006533219,9,38
2020/6/12,11:44:56,22.901826,120.2731077,20.38,25,-1,61,-57,-21,-1024,-118.8513412,-4.498085022,-20.38020515,-0.078162827,-2.182789326,0.007368066,9,38
2020/6/12,11:44:59,22.9018029,120.2730616,20.102,60,7,7,-27,8,-1037,-121.1716385,-8.770467758,-20.15300751,-0.074913703,-2.222297668,-0.004436702,9,38
2020/6/12,11:45:01,22.9017793,120.2730167,20.019,240,132,104,-45,19,-986,-124.0536346,-13.82986259,-20.01945114,-0.075230226,-2.227400541,-0.017302092,9,38
2020/6/12,11:45:04,22.901782,120.2729724,19.965,-89,4,-95,-64,71,-973,-123.7446442,-18.37032509,-19.9655323,-0.086489826,-1.371584415,-0.027876638,9,38
2020/6/12,11:45:06,22.9017967,120.2729226,20.249,62,0,49,-30,9,-957,-122.0944977,-23.51275826,-20.24825478,-0.077080764,-1.329172492,-0.019287005,9,38
2020/6/12,11:45:09,22.9018138,120.2728695,20.117,-22,1,2,-90,74,-999,-120.2116623,-28.92252922,-20.11742973,-0.059877113,-1.277749062,-0.039394602,9,38
2020/6/12,11:45:11,22.9018324,120.272816,20.099,32,54,688,-69,29,-1028,-118.1331787,-34.41129303,-20.09955597,-0.095837347,-0.837167382,0.087414466,9,38
2020/6/12,11:45:14,22.9018733,120.2727844,19.899,2,-58,89,-59,31,-994,-113.5808563,-37.64762115,-19.8993206,-0.059259061,-0.494734675,-0.0083509,9,38
2020/6/12,11:45:16,22.9019219,120.2727538,20.014,79,3,-5,-8,-19,-986,-108.171257,-40.78785706,-20.01410103,-0.049434468,-0.468464077,-0.016203403,9,38
2020/6/12,11:45:19,22.901965,120.2727269,20.054,65,21,403,-6,22,-968,-103.3728867,-43.54826355,-20.05492592,-0.032174714,-0.373130947,0.051904656,9,38
2020/6/12,11:45:21,22.9020145,120.2727141,20.122,-3,21,-128,-18,-21,-971,-97.86921692,-44.85438538,-20.12210274,-0.041596323,0.013162876,0.005011089,9,38
2020/6/12,11:45:24,22.902066,120.2727099,20.09,-47,39,-151,14,-16,-1005,-92.13491821,-45.29210663,-20.09007835,-0.036680244,-0.103437118,-0.048086088,9,38
2020/6/12,11:45:26,22.9021192,120.2727016,20.072,-101,53,-3,-20,104,-960,-86.21252441,-46.13430786,-20.07291985,-0.03495279,0.046976514,0.026806802,9,38
2020/6/12,11:45:29,22.9021707,120.2726954,20.058,46,5,133,-23,20,-997,-80.47763824,-46.77539063,-20.05828476,-0.045087203,-0.013548763,0.01882264,9,38
2020/6/12,11:45:31,22.902221,120.2726907,20.107,21,-19,42,16,9,-978,-74.87684631,-47.25218964,-20.10707283,-0.039950747,-0.062692344,0.006056149,9,38
2020/6/12,11:45:34,22.9022706,120.2726855,20.165,11,30,-20,-31,-24,-995,-69.35874939,-47.7886734,-20.16528893,-0.043629628,0.070217185,0.020284332,9,38
2020/6/12,11:45:36,22.9023207,120.2726846,20.101,-21,8,-37,-90,59,-1003,-63.78242111,-47.88716888,-20.10146713,-0.045627475,0.084313251,0.014376994,9,38
2020/6/12,11:45:39,22.9023708,120.2726839,20.031,16,-3,52,-93,46,-989,-58.20327377,-47.95829773,-20.03171158,-0.04640808,0.081206806,0.020180527,9,38
2020/6/12,11:45:41,22.9024241,120.2726836,20.062,78,9,-16,26,-49,-988,-52.80992508,-47.97561646,-20.04450989,-0.067445323,0.059738707,-0.016640842,9,38
2020/6/12,11:45:44,22.9024724,120.2726823,20.112,-79,3,-14,-105,66,-1008,-46.88883972,-48.11543274,-20.1126461,-0.081908032,0.101512842,0.0065037,9,38
2020/6/12,11:45:46,22.9025241,120.2726825,19.956,11,7,-18,-60,5,-1009,-41.13372803,-48.09857178,-19.95623779,-0.091277845,0.063445829,-0.003914401,9,38
2020/6/12,11:45:49,22.9025738,120.2726771,19.989,86,30,-7,-17,-23,-995,-35.60917664,-48.6517334,-19.98963165,-0.101894781,-0.061184637,-0.017230887,9,38
2020/6/12,11:45:51,22.9026202,120.2726681,20.119,-7,-25,13,-54,10,-995,-30.43494034,-49.5739212,-20.11950493,-0.09551885,0.018612757,0.015538055,9,38
