date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/12,12:05:31,22.9028703,120.2731823,18.904,-117,-127,-11,-34,68,-897,0.147814274,0.097795486,-18.90474319,-0.074148498,-1.565380573,-0.04538044,10,343
2020/6/12,12:05:34,22.9028552,120.2731611,20.095,-29,69,-21,-75,27,-970,-1.529013634,-2.074537277,-20.09569931,-0.108113594,-2.306223154,-0.010585749,10,343
2020/6/12,12:05:36,22.902825,120.2731211,20.198,-39,45,80,-20,28,-990,-4.887084007,-6.182300568,-20.19855881,-0.080033839,-2.34586072,-0.00789008,10,343
2020/6/12,12:05:39,22.9027935,120.2730804,20.164,8,26,1,-2,17,-974,-8.428361893,-10.38158989,-20.16487885,-0.057606682,-2.294836283,-0.014168297,10,343
2020/6/12,12:05:41,22.9027634,120.2730433,20.092,48,-18,1,-111,0,-999,-11.74535751,-14.161129,-20.09222794,-0.065738171,-2.216190338,0.007910485,10,343
2020/6/12,12:05:44,22.9027348,120.2730031,20.008,-37,0,-66,3,-23,-974,-14.93808079,-18.27573204,-20.00800323,-0.06859722,-2.265358448,-0.038158186,10,343
2020/6/12,12:05:46,22.9027062,120.2729657,20.203,-134,-1,-49,-61,0,-1002,-18.11983871,-22.11508751,-20.20358276,-0.069829673,-2.284096479,-0.034704387,10,343
2020/6/12,12:05:49,22.902679,120.2729269,20.155,91,-38,1312,-22,18,-1007,-21.14093018,-26.09263039,-20.15596962,0.03372914,-1.905773759,0.072853617,10,343
2020/6/12,12:05:51,22.9026972,120.2728963,19.883,-26,13,-29,-21,7,-1039,-19.12280273,-29.23460579,-19.8838768,-0.045419,-0.816721439,-0.002471289,10,343
2020/6/12,12:05:54,22.9027265,120.2728621,20.043,-9,-11,-57,11,-22,-1002,-15.8579855,-32.73580933,-20.0432148,-0.041172907,-0.862179399,-0.018114105,10,343
2020/6/12,12:05:56,22.9027568,120.2728257,20.144,0,-30,38,-30,41,-975,-12.48219585,-36.47138977,-20.1448288,-0.037146918,-0.864319086,-0.019200686,10,343
2020/6/12,12:05:59,22.9027865,120.2727885,20.2,97,17,39,46,-61,-994,-9.177248001,-40.28299713,-20.20028496,-0.047657665,-0.81200242,-0.016499393,10,343
2020/6/12,12:06:01,22.9028173,120.2727542,19.946,-40,-17,-41,-90,89,-994,-5.747366905,-43.80109406,-19.94696999,-0.050225366,-0.877921581,-0.025150537,10,343
2020/6/12,12:06:04,22.9028492,120.272717,20.093,-27,0,-34,-66,35,-995,-2.19453001,-47.61593628,-20.09309387,-0.038966991,-0.876294494,-0.022838686,10,343
2020/6/12,12:06:06,22.9028785,120.2726801,20.085,10,33,-84,3,-33,-975,1.058307648,-51.39833069,-20.0858078,-0.072435938,-0.837483048,0.006464446,10,343
2020/6/12,12:06:09,22.9029082,120.2726466,20.209,103,-2,56,-31,-57,-983,4.376888752,-54.83376312,-20.2091713,-0.059939064,-0.909986258,-0.031537838,10,343
2020/6/12,12:06:11,22.9029219,120.2726273,20.011,-33,1,-1075,-93,77,-1034,5.905425072,-56.81289673,-20.01143456,-0.090282165,-2.18793273,-0.131927237,10,343
2020/6/12,12:06:14,22.9028845,120.2726278,20.047,51,-8,-118,19,-34,-963,1.732656956,-56.76499939,-20.0473175,-0.054641269,2.976049185,-0.010106702,10,343
2020/6/12,12:06:17,22.9028418,120.272634,20.023,126,-16,247,-45,-53,-992,-3.025173664,-56.12854004,-20.02350044,-0.068549156,3.007118464,0.042864874,10,343
2020/6/12,12:06:19,22.9027985,120.2726385,20.051,83,-14,44,18,-40,-960,-7.847207069,-55.6622467,-20.05100441,-0.077989116,3.055296421,0.009371215,10,343
2020/6/12,12:06:22,22.9027488,120.2726423,20.204,7,-5,-30,-22,-39,-922,-13.37597752,-55.27281952,-20.20464516,-0.06958022,3.00894165,-0.023049075,10,343
2020/6/12,12:06:24,22.9027011,120.2726485,20.415,-65,42,9,-65,55,-1004,-18.68234634,-54.64305115,-20.41573334,-0.089028046,3.056086063,-0.006999246,10,343
2020/6/12,12:06:27,22.902651,120.272652,20.16,-1,-30,-28,-43,-75,-991,-24.25835419,-54.27957153,-20.16041946,-0.085489437,2.986234188,-0.018218234,10,343
2020/6/12,12:06:29,22.902599,120.2726566,19.886,6,34,42,-92,56,-991,-30.04788589,-53.80696869,-19.88677406,-0.04240527,2.947259903,-0.017849252,10,343
2020/6/12,12:06:32,22.9025521,120.272662,19.94,-6,34,-18,-103,14,-1013,-35.27445984,-53.25511932,-19.94099808,-0.073398851,2.965199232,-0.024773754,10,343
