date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/12,11:55:50,22.9028829,120.2731842,15.837,65,-39,-7,3,36,-929,0.154055834,1.149917603,-15.8371067,-0.011340134,0.669843912,-0.023484316,10,47
2020/6/12,11:55:53,22.9028856,120.2731804,19.52,-96,-68,-1319,-17,63,-956,0.450202465,0.764352798,-19.52035522,-0.069242015,-0.012217032,-0.051302083,10,47
2020/6/12,11:55:55,22.9029057,120.2731585,20.109,13,125,56,-89,-5,-986,2.390781879,-1.164957047,-20.05128288,-0.083480947,-0.858718157,0.035052843,10,47
2020/6/12,11:55:58,22.9029326,120.2731272,20.194,84,0,71,-94,-54,-1024,5.697203636,-4.692541122,-20.19403648,-0.102797553,-0.850298464,0.04417016,10,47
2020/6/12,11:56:00,22.9029648,120.2730901,19.896,-118,-19,72,-42,58,-986,9.275186539,-8.500663757,-19.8964653,-0.071225472,-0.836862683,0.033762794,10,47
2020/6/12,11:56:03,22.9029877,120.2730616,20.111,68,-17,77,-161,36,-1021,11.83051205,-11.42272758,-20.11171341,-0.127062529,-0.79063952,0.033660229,10,47
2020/6/12,11:56:05,22.9030184,120.2730251,19.885,-112,65,-50,-79,-19,-1004,15.24745178,-15.16429138,-19.88504982,-0.0780745,-0.720398843,0.056507818,10,47
2020/6/12,11:56:08,22.9030439,120.2729972,20.084,-62,25,-115,-3,-21,-982,18.0803318,-18.02219391,-20.08467102,-0.089226365,-0.712070882,0.062623382,10,47
2020/6/12,11:56:10,22.9030687,120.2729683,19.994,153,51,98,-40,-84,-1048,20.84840012,-20.98264694,-19.99421883,-0.08096166,-0.789230466,0.072451986,10,47
2020/6/12,11:56:13,22.9030946,120.2729382,20.173,-109,-156,40,-103,20,-946,23.72309875,-24.06892395,-20.17397499,-0.107447311,-0.683657706,0.061387461,10,47
2020/6/12,11:56:15,22.9031208,120.2729089,20.241,35,179,26,-21,-37,-981,26.64920235,-27.07985306,-20.24167633,-0.113270573,-0.702135086,0.046132173,10,47
2020/6/12,11:56:18,22.9031417,120.2728769,19.771,78,68,-979,21,-46,-1051,28.96894455,-30.35660172,-19.77197266,-0.028894424,-2.069961548,-0.092778824,10,47
2020/6/12,11:56:20,22.9031106,120.2728491,19.727,-75,-22,60,14,77,-972,25.47269821,-33.23112488,-19.72995567,0.009784909,-2.407244444,0.005333573,10,47
2020/6/12,11:56:23,22.9030802,120.2728242,19.979,2,-10,138,18,-3,-980,22.11994553,-35.7623024,-19.97947693,-0.004651002,-2.263215542,0.011314312,10,47
2020/6/12,11:56:25,22.9030534,120.2728,20.159,-33,-12,-13,12,47,-999,19.13832092,-38.24571609,-20.15903473,-0.020064864,-2.213411808,0.010795004,10,47
2020/6/12,11:56:28,22.9030272,120.2727737,20.242,-51,20,-84,5,-25,-1033,16.22738266,-40.93817902,-20.24240494,-0.001681803,-2.18804121,-0.000157596,10,47
2020/6/12,11:56:30,22.9029995,120.2727473,20.228,33,23,-7,23,-28,-960,13.12209415,-43.67537689,-20.22766495,-0.021186743,-2.205896616,0.025156669,10,47
2020/6/12,11:56:33,22.902973,120.2727208,20.238,42,8,68,21,-22,-1007,10.19313622,-46.36008072,-20.23805809,0.003294377,-2.225338459,0.029938385,10,47
2020/6/12,11:56:35,22.9029403,120.2726888,20.238,-94,-9,0,-16,81,-998,6.556140423,-49.6424408,-20.2385025,0.003677063,-2.236147881,0.012599964,10,47
2020/6/12,11:56:38,22.9029138,120.2726639,20.222,-82,-38,-29,-50,75,-997,3.598642111,-52.1964798,-20.2225132,-0.005727177,-2.21596384,0.02243631,10,47
2020/6/12,11:56:40,22.9028825,120.2726327,20.22,-54,-6,-71,16,28,-1003,0.110706568,-55.39772034,-20.22075844,-0.011855558,-2.222924471,0.015068437,10,47
2020/6/12,11:56:43,22.9028515,120.2726132,20.174,48,-85,-568,-21,-10,-1035,-3.347136974,-57.40300751,-20.17435837,-0.060842831,3.020909786,-0.0981194,10,47
2020/6/12,11:56:45,22.9028031,120.2726307,20.201,42,7,50,13,52,-959,-8.734494209,-55.59953308,-20.20124626,-0.013882033,2.871126175,-0.039902262,10,47
2020/6/12,11:56:48,22.902756,120.2726526,20.188,-68,-5,-14,-45,72,-970,-13.97057533,-53.36079407,-20.18811607,-0.009745041,3.00385499,-0.012985448,10,47
2020/6/12,11:56:50,22.9027135,120.2726694,20.157,-34,-13,-23,8,82,-980,-18.71227646,-51.63355255,-20.15771484,-0.023036186,2.98335433,-0.032799087,10,47
2020/6/12,11:56:53,22.9026694,120.2726874,20.149,-84,3,34,-82,52,-984,-23.61196899,-49.79371643,-20.14964867,-0.022089163,2.959036112,-0.028223217,10,47
2020/6/12,11:56:55,22.9026293,120.2727036,20.227,-77,59,-38,-32,108,-1016,-28.0832653,-48.1271286,-20.2277832,-0.037804365,2.980802536,-0.041250758,10,47
2020/6/12,11:56:58,22.9025816,120.2727234,20.155,55,0,-5,13,6,-983,-33.38894653,-46.09945297,-20.15594482,-0.014245679,2.970399857,-0.028357398,10,47
2020/6/12,11:57:01,22.9025358,120.2727421,20.234,-25,-42,6,-2,-18,-999,-38.49364471,-44.1785965,-20.23413658,-0.009706832,2.979989529,-0.031357292,10,47
2020/6/12,11:57:03,22.9024931,120.2727594,20.243,-85,21,232,-45,31,-1022,-43.23955536,-42.41151428,-20.24366379,-0.042265154,-2.97708106,0.049547594,10,47
2020/6/12,11:57:06,22.9024526,120.2727569,20.298,39,38,139,-5,51,-990,-47.75162506,-42.66324234,-20.29891014,-0.038121887,-2.878705978,-0.011502144,10,47
2020/6/12,11:57:08,22.9024102,120.2727526,20.194,34,-6,40,22,-5,-1026,-52.47331238,-43.10704803,-20.1945343,-0.033322588,-2.8282516,-0.017111622,10,47
2020/6/12,11:57:11,22.9023618,120.2727463,20.244,46,-40,-2,4,-8,-977,-57.85510254,-43.75106049,-20.24435806,-0.021430764,-2.869590044,-0.018419489,10,47
