date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/7/19,16:15:53,22.9028101,120.2731132,-0.059,2,-1,-10,22,24,-999,0.083909988,-0.060836792,0.059944868,0.025136486,-1.9804883,-0.013913687,13,210
2020/7/19,16:15:56,22.9028108,120.2731127,-0.039,9,-8,0,29,8,-1003,0.162047386,-0.1086483,0.039111137,0.024115488,-1.981891513,-0.013784122,13,210
2020/7/19,16:15:59,22.9028132,120.2731118,0.836,-128,-36,85,24,93,-1037,0.424566269,-0.197166443,-0.836246729,-0.026947245,-2.304992676,-0.07048618,13,210
2020/7/19,16:16:02,22.9028108,120.2731135,7.166,-2,118,14,61,38,-904,0.162385941,-0.029088974,-7.16631937,-0.023477841,-2.091143847,-0.041016795,13,210
2020/7/19,16:16:05,22.9027953,120.2731158,9.994,53,-27,-521,-104,38,-955,-1.561382294,0.20681572,-9.994072914,-0.097291067,2.920574427,0.004012361,13,210
2020/7/19,16:16:08,22.9027338,120.2731235,10.312,-56,-22,2,-48,72,-960,-8.415687561,0.998212814,-10.31248093,-0.093935631,2.9122262,-0.016529668,13,210
2020/7/19,16:16:11,22.9026577,120.2731362,10.072,-20,47,42,4,-25,-1009,-16.89525604,2.301691055,-10.0723629,-0.070783623,2.981345415,0.023003073,13,210
2020/7/19,16:16:14,22.9025812,120.2731464,10.053,27,-4,10,0,-12,-960,-25.41147232,3.353158951,-10.05365276,-0.066916689,2.997424603,0.003537507,13,210
2020/7/19,16:16:17,22.9025402,120.2731273,9.994,-95,22,66,-67,81,-993,-29.97805023,1.393453598,-9.994745255,-0.107213981,-1.916369557,-0.004307039,13,210
2020/7/19,16:16:20,22.9025266,120.2730515,10.165,-27,3,22,-41,140,-917,-31.48954391,-6.384742737,-10.16549587,-0.066723906,-1.79637444,-0.048079297,13,210
2020/7/19,16:16:23,22.9025127,120.2729706,10.211,62,280,177,-91,52,-982,-33.03937912,-14.67433548,-10.21160316,-0.038196094,-1.718737125,-0.014056752,13,210
2020/7/19,16:16:26,22.9025425,120.2729312,9.951,-59,45,19,-29,51,-991,-29.71685791,-18.72346115,-9.951892853,-0.035712931,-0.251334637,-0.007533896,13,210
2020/7/19,16:16:29,22.902607,120.2729182,10.092,-5,63,4,6,3,-998,-22.54126358,-20.05615616,-10.09231663,-0.050910387,-0.179828823,-0.046479724,13,210
2020/7/19,16:16:32,22.9026446,120.2728805,10.121,170,100,-52,29,-7,-986,-18.3520813,-23.91414642,-10.12122917,-0.105515875,-1.551009536,-0.090780869,13,210
2020/7/19,16:16:35,22.902639,120.272805,10.167,-113,-66,-22,-166,141,-997,-18.97886276,-31.66377258,-10.16782856,-0.065812536,-1.631786704,-0.06047795,13,210
2020/7/19,16:16:38,22.9026314,120.2727249,10.336,44,5,24,12,5,-984,-19.8235817,-39.87391281,-10.33653831,-0.07956548,-1.644322753,-0.047192954,13,210
2020/7/19,16:16:41,22.9026289,120.2726434,9.941,89,-2,1014,-41,47,-1062,-20.09479332,-48.23533249,-9.941068649,-0.005602762,-0.855531037,0.128344357,13,210
2020/7/19,16:16:44,22.902683,120.2726299,10.034,-1,22,3,-110,120,-1011,-14.07749271,-49.61585617,-10.03482056,-0.058238588,-0.166926786,-0.043804489,13,210
2020/7/19,16:16:47,22.9027384,120.2726339,10.06,-12,-49,771,8,13,-1006,-7.901674271,-49.20890427,-10.06081963,-0.063304342,1.16125679,0.086070344,13,210
2020/7/19,16:16:50,22.9027489,120.2726982,10,131,-54,154,-80,-1,-1052,-6.734580994,-42.61285019,-10.00018883,-0.032860819,1.371395946,-0.002531815,13,210
2020/7/19,16:16:53,22.9027602,120.2727762,10.028,-81,28,-71,-90,56,-993,-5.470018864,-34.6111145,-10.02845955,-0.040325847,1.455693483,0.004357064,13,210
2020/7/19,16:16:56,22.9027701,120.2728579,10.064,-152,-10,-27,-90,74,-978,-4.374061108,-26.23957443,-10.06432533,-0.050255526,1.436944604,0.000431785,13,210
2020/7/19,16:16:59,22.9027826,120.272949,9.946,-10,-25,23,-101,24,-1022,-2.98218441,-16.89842987,-9.946350098,-0.055008575,1.454383016,0.012237035,13,210
2020/7/19,16:17:02,22.9027926,120.2730348,9.658,-52,38,-41,-89,24,-1047,-1.87001133,-8.094535828,-9.65875721,-0.046747804,1.441210747,0.005111772,13,210
2020/7/19,16:17:05,22.9028027,120.2731101,9.324,35,-105,37,-63,14,-967,-0.740739822,-0.378675461,-9.324482918,0.156049699,1.381453991,0.015541238,13,210
2020/7/19,16:17:08,22.9028037,120.2731174,8.065,-26,16,14,-6,6,-1013,-0.623680115,0.373596191,-8.065487862,0.005783901,1.387436152,0.021654656,13,210
2020/7/19,16:17:11,22.9028049,120.2731191,6.699,5,73,-2,7,-55,-1026,-0.492800713,0.549703598,-6.699038982,0.01388247,1.382468104,0.028628817,13,210
2020/7/19,16:17:14,22.9028043,120.2731185,5.23,-52,-82,-30,-25,85,-956,-0.564610481,0.484249115,-5.230728149,-0.024409562,1.37041676,0.018556368,13,210
2020/7/19,16:17:17,22.9028043,120.2731198,3.665,-118,-57,-28,-109,16,-1007,-0.558848381,0.616985321,-3.656537056,-0.017189866,1.369100094,0.021043818,13,210
2020/7/19,16:17:20,22.9028039,120.2731215,2.111,20,-59,22,40,-4,-955,-0.606261253,0.790662766,-2.111637354,0.006654283,1.385971785,-0.004027475,13,210
2020/7/19,16:17:23,22.902805,120.2731198,0.615,16,0,-47,15,-4,-988,-0.479000092,0.622976303,-0.615470052,-0.003926907,1.386776924,0.023154043,13,210
2020/7/19,16:17:26,22.9028055,120.2731203,-0.252,0,-14,-5,-7,-30,-1011,-0.430339813,0.666595459,0.252729654,0.051371146,1.306457162,-0.018703945,13,210
