date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-16,11:26:11,22.9028261,120.2731753,0.08,29,-40,4,-4,0,-1011,-0.05718517303466797,0.17478370666503906,-0.08030349016189575,-0.020603131502866745,-1.849929928779602,0.005030670203268528,0,0
2020-06-16,11:26:14,22.9028287,120.273175,3.838,-25,49,-18,-65,29,-1033,0.22399520874023438,0.1497955322265625,-3.8389334678649902,-0.05216511711478233,-1.9176236391067505,-0.015751034021377563,0,0
2020-06-16,11:26:17,22.9028248,120.2731744,10.469,16,58,-132,8,-54,-1016,-0.2075939178466797,0.08506584167480469,-10.469310760498047,-0.03503672778606415,-1.918042778968811,-0.005809134803712368,0,0
2020-06-16,11:26:20,22.9028243,120.2731756,17.394,43,-21,-59,-12,-13,-933,-0.26453304290771484,0.21346092224121094,-17.39452362060547,-0.022998861968517303,-1.9260019063949585,0.05974800884723663,0,0
2020-06-16,11:26:23,22.9028212,120.2731639,19.903,-6,135,1,-59,4,-971,-0.6120271682739258,-0.9901828765869141,-19.903961181640625,-0.17840047180652618,-2.002035617828369,0.021140318363904953,0,0
2020-06-16,11:26:26,22.9028001,120.2731136,20.276,99,-40,163,-45,-22,-963,-2.9522762298583984,-6.151355743408203,-20.276275634765625,-0.10368404537439346,-2.0278162956237793,0.01705325022339821,0,0
2020-06-16,11:26:29,22.9027756,120.2730577,20.101,73,43,1,-34,-31,-1035,-5.4374542236328125,-11.388677597045898,-20.19743537902832,-0.13201317191123962,-2.0566041469573975,-0.03869503363966942,0,0
2020-06-16,11:26:33,22.9027539,120.2730071,19.728,-107,-33,20,-73,63,-971,-8.098241806030273,-17.070863723754883,-19.72854995727539,-0.11528559029102325,-2.0275917053222656,-0.0591847263276577,0,0
2020-06-16,11:26:36,22.9027308,120.2729591,20.123,34,-147,35,-92,80,-979,-10.666997909545898,-21.990243911743164,-20.123106002807617,-0.13332471251487732,-1.942618489265442,-0.011971994303166866,0,0
2020-06-16,11:26:39,22.9027082,120.272905,20.06,-16,38,124,-40,42,-977,-13.180656433105469,-27.536745071411133,-20.060489654541016,-0.08625108003616333,-1.9548603296279907,0.004067533183842897,0,0
2020-06-16,11:26:42,22.902686,120.2728527,20.267,-82,255,68,-52,44,-992,-15.653186798095703,-32.89710998535156,-20.267534255981445,-0.07676887512207031,-2.016507625579834,-0.006150250323116779,0,0
2020-06-16,11:26:45,22.9026582,120.2728499,19.986,76,-28,-225,-36,-86,-1008,-18.75186538696289,-33.187164306640625,-19.986045837402344,-0.1354060173034668,2.7675514221191406,0.08048571646213531,0,0
2020-06-16,11:26:48,22.902611,120.2728735,20.017,93,-33,25,-9,-124,-992,-24.01074981689453,-30.771387100219727,-20.017160415649414,-0.05236053094267845,2.6260058879852295,0.10053293406963348,0,0
2020-06-16,11:26:51,22.9025696,120.2728993,20.164,-84,-58,19,-51,-53,-960,-28.611190795898438,-28.118322372436523,-20.16472053527832,-0.0869884118437767,2.7330257892608643,0.11810385435819626,0,0
2020-06-16,11:26:54,22.9025262,120.2729236,20.08,-64,76,-1,-54,-93,-1026,-33.45127868652344,-25.632444381713867,-20.080577850341797,-0.06141640618443489,2.7161192893981934,0.12365267425775528,0,0
2020-06-16,11:26:57,22.9024814,120.2729483,20.265,19,-55,172,-56,-89,-1005,-38.428070068359375,-23.09559440612793,-20.265426635742188,-0.06842334568500519,2.730832099914551,0.10736843943595886,0,0
2020-06-16,11:27:00,22.9024418,120.2729713,20.341,-226,151,-826,-116,-7,-1052,-42.841094970703125,-20.735158920288086,-20.341718673706055,-0.014094660989940166,2.6573173999786377,-0.0027420111000537872,0,0
2020-06-16,11:27:03,22.9024539,120.2730186,19.928,90,5,55,64,-33,-1017,-41.48926544189453,-15.88972282409668,-19.92807960510254,0.023834340274333954,0.9631357789039612,-0.009235088713467121,0,0
2020-06-16,11:27:06,22.9024836,120.2730668,19.958,-4,-21,13,55,-34,-1021,-38.190364837646484,-10.945383071899414,-19.958698272705078,0.012300960719585419,1.122029423713684,0.02224734053015709,0,0
