date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-16,11:35:41,22.9028305,120.2731664,0.136,-3,-2,-2,-3,3,-1005,0.1594104766845703,-0.17604351043701172,-0.13660211861133575,-0.016751060262322426,-1.8924592733383179,-0.0031287791207432747,0,0
2020-06-16,11:35:44,22.9028264,120.273167,1.407,-11,-29,137,-11,14,-1051,-0.3004007339477539,-0.12295341491699219,-1.4075549840927124,-0.002108621411025524,-2.01975417137146,0.10618286579847336,0,0
2020-06-16,11:35:47,22.9028314,120.273167,6.999,28,-48,-24,-56,20,-981,0.25560951232910156,-0.11628246307373047,-7.044076442718506,-0.08598735183477402,-1.9519926309585571,0.018269002437591553,0,0
2020-06-16,11:35:50,22.9028296,120.2731655,14.186,-33,-65,-36,-9,34,-960,0.06438446044921875,-0.27498626708984375,-14.186249732971191,-0.09353440254926682,-1.93428635597229,0.01068456657230854,0,0
2020-06-16,11:35:53,22.9028294,120.2731672,19.556,-82,0,-1233,-140,-99,-971,0.03509521484375,-0.10082435607910156,-19.55646514892578,-0.14168091118335724,-2.1086626052856445,-0.09396938234567642,0,0
2020-06-16,11:35:56,22.902787,120.2731685,20.136,-19,127,-10,-24,-22,-997,-4.680794715881348,0.03578472137451172,-20.136734008789062,-0.06273254752159119,2.8409931659698486,0.0345524363219738,0,0
2020-06-16,11:35:59,22.9027315,120.2731774,20.015,17,38,82,-38,-50,-1005,-10.863604545593262,0.9434003829956055,-20.015811920166016,-0.09437404572963715,2.8911828994750977,0.09320937842130661,0,0
2020-06-16,11:36:02,22.9026762,120.2731878,19.935,45,-51,26,-92,-92,-990,-17.01317596435547,2.010666847229004,-19.935760498046875,-0.1105145663022995,3.039477825164795,0.10922576487064362,0,0
2020-06-16,11:36:05,22.9026201,120.2731946,20.036,-13,4,-93,-97,-106,-965,-23.256141662597656,2.7080154418945312,-20.036888122558594,-0.12018772959709167,3.079092264175415,0.09940601885318756,0,0
2020-06-16,11:36:08,22.9025663,120.2732006,20.045,-23,54,1,-54,-139,-1017,-29.246440887451172,3.324525833129883,-20.045961380004883,-0.10270076245069504,2.975586414337158,0.10109587013721466,0,0
2020-06-16,11:36:11,22.9025123,120.2732084,20.114,62,14,681,-70,-104,-1015,-35.25613784790039,4.132411003112793,-20.11463165283203,0.04847292602062225,3.0341796875,0.09337711334228516,0,0
2020-06-16,11:36:14,22.9025254,120.273188,20.08,58,-86,-239,-103,86,-1009,-33.78397750854492,2.0084457397460938,-20.078237533569336,-0.14632311463356018,-1.2039684057235718,-0.1330067366361618,0,0
2020-06-16,11:36:17,22.9025494,120.2731319,20.107,20,-29,1,-90,130,-976,-31.1341552734375,-3.7166433334350586,-20.10704803466797,-0.10554349422454834,-0.978233814239502,-0.12274151295423508,0,0
