date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-16,11:22:34,22.9028307,120.2731917,0.007,7,-5,0,48,0,-1005,0.053412437438964844,-0.08968544006347656,-0.007045865058898926,0.026548191905021667,-1.9201180934906006,0.011712037026882172,0,0
2020-06-16,11:22:37,22.902837,120.2731847,-0.03,6,0,4,42,3,-1003,0.7491703033447266,-0.8036117553710938,0.030129194259643555,0.024330154061317444,-1.9258369207382202,0.02409626916050911,0,0
2020-06-16,11:22:40,22.902841,120.2731823,2.74,337,-135,-44,-13,-13,-990,1.1965036392211914,-1.048410415649414,-2.7403016090393066,-0.05379625782370567,-1.9918580055236816,0.010871672071516514,0,0
2020-06-16,11:22:43,22.9028397,120.273183,9.082,13,144,-8,-42,9,-1027,1.056492805480957,-0.9771823883056641,-9.082429885864258,-0.13192154467105865,-1.9556856155395508,0.03638038411736488,0,0
2020-06-16,11:22:46,22.9028359,120.2731824,16.413,76,21,-9,-68,0,-904,0.6227569580078125,-1.0433311462402344,-16.460559844970703,-0.06290044635534286,-1.9434820413589478,0.038963254541158676,0,0
2020-06-16,11:22:49,22.902838,120.2731723,19.832,-50,168,-75,-148,56,-1004,0.8612709045410156,-2.077953338623047,-19.832725524902344,-0.23878070712089539,-1.7738314867019653,-0.01907462254166603,0,0
2020-06-16,11:22:52,22.9028324,120.27311,20.352,-74,10,31,-121,-7,-1010,0.23491382598876953,-8.462343215942383,-20.352388381958008,-0.14432959258556366,-1.774933934211731,-0.019314322620630264,0,0
2020-06-16,11:22:55,22.9028232,120.2730431,20.126,-104,80,144,-133,48,-1017,-0.7803411483764648,-15.323549270629883,-20.126310348510742,-0.14280636608600616,-1.6771032810211182,-0.0049846116453409195,0,0
2020-06-16,11:22:58,22.9028186,120.2729799,19.691,-80,-109,17,-89,16,-961,-1.2919282913208008,-21.80690574645996,-19.691558837890625,-0.17552900314331055,-1.6485865116119385,-0.0676274523139,0,0
2020-06-16,11:23:01,22.9028135,120.2729166,20.106,-18,410,1,-151,89,-985,-1.8684253692626953,-28.29229164123535,-20.106245040893555,-0.13400377333164215,-1.7149810791015625,-0.07624269276857376,0,0
2020-06-16,11:23:04,22.9027835,120.2729005,20.43,-26,-64,20,-65,-74,-1027,-5.200319290161133,-29.952482223510742,-20.430519104003906,-0.10476309061050415,3.0273184776306152,0.13379697501659393,0,0
2020-06-16,11:23:07,22.9027299,120.2729028,20.116,-13,-31,-82,-9,-97,-1002,-11.166330337524414,-29.711923599243164,-20.1167049407959,-0.059983059763908386,2.8912503719329834,0.1068250760436058,0,0
2020-06-16,11:23:10,22.9026849,120.272909,20.183,3,29,20,-23,-99,-978,-16.18035125732422,-29.071508407592773,-20.18324089050293,-0.06686635315418243,2.9350717067718506,0.12521596252918243,0,0
2020-06-16,11:23:13,22.9026461,120.2729128,20.156,109,-95,14,-51,-105,-984,-20.49534034729004,-28.68507194519043,-20.15635108947754,-0.0706256628036499,2.9196367263793945,0.07611925899982452,0,0
2020-06-16,11:23:16,22.9026025,120.272912,20.267,-49,10,116,-83,-31,-989,-25.355253219604492,-28.77253532409668,-20.26746940612793,-0.11710324883460999,-2.769657611846924,0.11071613430976868,0,0
2020-06-16,11:23:19,22.9025641,120.2728819,20.349,107,-33,42,-65,-64,-983,-29.631742477416992,-31.85911750793457,-20.3494873046875,-0.13498830795288086,-2.6337761878967285,0.05518585443496704,0,0
2020-06-16,11:23:22,22.9025225,120.2728477,20.342,122,-17,69,-80,-66,-941,-34.2529296875,-35.36211395263672,-20.34250831604004,-0.13615339994430542,-2.5560829639434814,0.057543061673641205,0,0
2020-06-16,11:23:25,22.9024836,120.2728166,20.08,23,31,1,-177,-68,-1000,-38.59153747558594,-38.548500061035156,-20.08034324645996,-0.13875019550323486,-2.486685037612915,0.10314664989709854,0,0
2020-06-16,11:23:28,22.902443,120.2727778,20.057,-4,-73,117,-111,-109,-1009,-43.11054992675781,-42.527008056640625,-20.057558059692383,-0.12584500014781952,-2.623936891555786,0.1199299618601799,0,0
2020-06-16,11:23:31,22.902403,120.272744,19.983,-10,144,-61,-164,-97,-979,-47.55577850341797,-45.99308776855469,-19.9832706451416,-0.11681123077869415,-2.604687452316284,0.08225499093532562,0,0
2020-06-16,11:23:34,22.9023875,120.2727426,20.205,-76,-89,-1050,64,-33,-1012,-49.28807067871094,-46.14247131347656,-20.205856323242188,-0.0005517993122339249,1.605721116065979,0.015519591048359871,0,0
2020-06-16,11:23:37,22.9023923,120.2727898,20.098,-26,-79,74,40,12,-1012,-48.75519561767578,-41.29869842529297,-20.0980281829834,0.05676029622554779,1.5604243278503418,0.029670145362615585,0,0
