date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-16,12:05:07,22.9028306,120.2731688,0.065,65,85,11,-9,5,-1015,0.0587158203125,-0.15774917602539062,-0.0650949478149414,-0.025261584669351578,-1.9863839149475098,0.030482731759548187,0,0
2020-06-16,12:05:10,22.9028623,120.2731464,3.023,157,-53,110,-85,120,-1028,3.589935779571533,-2.4537582397460938,-3.023630380630493,-0.18932943046092987,-1.0344594717025757,-0.0747050940990448,0,0
2020-06-16,12:05:13,22.9029189,120.2730695,8.672,-42,7,42,-111,125,-960,9.885680198669434,-10.345115661621094,-8.672290802001953,-0.12240519374608994,-0.8348938822746277,-0.06145339086651802,0,0
2020-06-16,12:05:16,22.9029814,120.2729887,13.932,-83,23,-102,-82,47,-978,16.853857040405273,-18.63152313232422,-13.93229866027832,-0.1201685220003128,-0.7602816820144653,-0.042613156139850616,0,0
2020-06-16,12:05:19,22.9030464,120.2729107,19.041,19,249,42,-86,98,-844,24.098459243774414,-26.620243072509766,-19.041362762451172,-0.06613536179065704,-0.7331826090812683,-0.0696074590086937,0,0
2020-06-16,12:05:22,22.9030817,120.2728695,20.579,51,-66,19,-7,40,-968,28.027202606201172,-30.850574493408203,-20.579282760620117,0.09460055828094482,-0.6178788542747498,-0.06875038146972656,0,0
2020-06-16,12:05:25,22.9030508,120.2728488,20.28,197,103,-1296,-85,30,-1063,24.58289337158203,-32.975711822509766,-20.28075408935547,-0.027101412415504456,-1.2132879495620728,-0.11203031241893768,0,0
2020-06-16,12:05:28,22.9029747,120.2727942,20.243,90,-12,36,-63,-8,-958,16.108688354492188,-38.56983947753906,-20.24378776550293,-0.17328821122646332,-2.558885335922241,0.03365105390548706,0,0
2020-06-16,12:05:31,22.9028838,120.2727296,20.213,0,-9,19,-115,7,-968,5.91160774230957,-45.24712371826172,-20.218786239624023,-0.1542920172214508,-2.552609920501709,0.036049675196409225,0,0
2020-06-16,12:05:34,22.9027767,120.2726628,20.25,-174,-83,-436,-104,-31,-1003,-5.9418535232543945,-52.04206848144531,-20.250144958496094,-0.05926288664340973,-2.815382957458496,-0.1154240146279335,0,0
2020-06-16,12:05:37,22.9026737,120.2726992,19.738,22,89,-113,-154,-120,-1036,-17.401443481445312,-48.318023681640625,-19.738805770874023,-0.11604480445384979,2.627912998199463,0.08498094975948334,0,0
2020-06-16,12:05:40,22.9025814,120.2727648,20.08,-8,23,-81,-93,-85,-1022,-27.679351806640625,-41.58284378051758,-20.08021354675293,-0.13984978199005127,2.503150463104248,0.08163683116436005,0,0
2020-06-16,12:05:43,22.9025204,120.2728661,20.226,47,-19,-204,19,-99,-986,-34.467308044433594,-31.198291778564453,-20.22660255432129,0.00410613976418972,1.722831130027771,0.0038205005694180727,0,0
2020-06-16,12:05:46,22.9025206,120.2729854,20.204,-118,57,-10,9,30,-1007,-34.441646575927734,-18.875293731689453,-20.204425811767578,0.012057866901159286,1.54363214969635,0.06322567909955978,0,0
