date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-17,18:34:17,22.902853,120.2731832,0.008,-2,0,8,18,42,-996,0.09919166564941406,0.10191726684570312,-0.008694887161254883,0.011803772300481796,-2.0194826126098633,-0.03246632218360901,0,0
2020-06-17,18:34:20,22.9028523,120.2731866,0.155,194,-194,-74,3,-28,-1132,0.0124664306640625,0.4493579864501953,-0.1552114486694336,-0.016172396019101143,-2.038724422454834,-0.0035855183377861977,0,0
2020-06-17,18:34:23,22.9028528,120.2731883,5.218,-33,26,22,-64,30,-1031,0.06718635559082031,0.6172618865966797,-5.2185959815979,-0.06214852258563042,-2.071078300476074,0.013196182437241077,0,0
2020-06-17,18:34:26,22.9028521,120.2731846,12.258,-51,-33,4,-51,50,-1015,-0.002994537353515625,0.23888587951660156,-12.258146286010742,-0.015391800552606583,-2.0426149368286133,0.0047520967200398445,0,0
2020-06-17,18:34:29,22.9028523,120.2731871,18.808,-149,-83,0,-41,29,-885,0.019908905029296875,0.5004158020019531,-18.80840301513672,-0.07737401127815247,-2.0259103775024414,-0.012754895724356174,0,0
2020-06-17,18:34:32,22.9028185,120.2731833,20.025,-4,115,-165,-12,-37,-996,-3.7418060302734375,0.10327911376953125,-20.025962829589844,-0.07909543812274933,2.8884687423706055,-0.018560022115707397,0,0
2020-06-17,18:34:35,22.9027628,120.2731926,20.237,-10,33,53,-53,-72,-991,-9.948935508728027,1.0619983673095703,-20.237722396850586,-0.0748581737279892,3.024513006210327,0.05380188673734665,0,0
2020-06-17,18:34:38,22.9027092,120.2732003,20.008,6,2,0,-35,-100,-1009,-15.910893440246582,1.8520355224609375,-20.008731842041016,-0.0725555419921875,-3.1034305095672607,0.07348943501710892,0,0
2020-06-17,18:34:41,22.9026555,120.2732004,20.026,40,23,-16,-26,-21,-995,-21.944536209106445,1.8629627227783203,-20.024253845214844,-0.056231025606393814,3.006950616836548,0.02885616198182106,0,0
2020-06-17,18:34:44,22.9025967,120.2732065,19.95,49,43,25,9,-95,-994,-28.4526424407959,2.485809326171875,-19.950651168823242,-0.045543450862169266,3.057581901550293,0.04608270898461342,0,0
2020-06-17,18:34:47,22.902538,120.2732106,20.024,-58,19,12,-46,-21,-1003,-34.98621368408203,2.903158187866211,-20.024372100830078,-0.05856332555413246,3.078181266784668,0.01920529082417488,0,0
2020-06-17,18:34:50,22.9024805,120.2732157,19.938,89,-34,-15,-47,-98,-1006,-41.380393981933594,3.429302215576172,-19.938152313232422,-0.048497848212718964,3.0638041496276855,0.030135072767734528,0,0
2020-06-17,18:34:53,22.9024394,120.2732219,19.974,-21,-60,1141,-13,-46,-1003,-45.954917907714844,4.070162773132324,-19.97402572631836,-0.029145333915948868,-2.3023877143859863,0.1924871951341629,0,0
2020-06-17,18:34:56,22.9024627,120.2731915,20.252,-41,66,86,-71,3,-967,-43.36063003540039,0.947174072265625,-20.25273323059082,-0.13366283476352692,-1.138549566268921,-0.0054190922528505325,0,0
2020-06-17,18:34:59,22.9024962,120.2731347,19.958,14,-33,128,-91,28,-1031,-39.63433837890625,-4.872148513793945,-19.958932876586914,-0.08502782136201859,-0.9496236443519592,-0.04096299409866333,0,0
2020-06-17,18:35:02,22.9025266,120.2730832,19.873,-55,51,-12,-53,100,-988,-36.25395584106445,-10.154352188110352,-19.87330436706543,-0.05939624086022377,-0.7565010786056519,-0.023728158324956894,0,0
2020-06-17,18:35:05,22.9025578,120.2730415,19.966,-110,59,-27,-33,17,-984,-32.77304458618164,-14.437664031982422,-19.966615676879883,-0.07405798882246017,-0.9116560220718384,-0.054455775767564774,0,0
2020-06-17,18:35:08,22.9025928,120.2729934,20.063,-18,-40,57,-102,51,-1008,-28.881427764892578,-19.366954803466797,-20.063020706176758,-0.09307565540075302,-0.9779726266860962,-0.03924404829740524,0,0
2020-06-17,18:35:11,22.902623,120.2729487,20.0,-8,-18,22,-88,5,-998,-25.514738082885742,-23.94717788696289,-20.000411987304688,-0.09350980073213577,-1.0040042400360107,-0.043421268463134766,0,0
2020-06-17,18:35:14,22.9026334,120.2728943,20.145,-6,8,-29,-51,-34,-975,-24.366228103637695,-29.528900146484375,-20.14525604248047,-0.10161560773849487,-1.5907658338546753,-0.02618350461125374,0,0
2020-06-17,18:35:17,22.9026319,120.2728382,20.053,-56,8,-69,-88,26,-988,-24.53109359741211,-35.275211334228516,-20.053321838378906,-0.10629069805145264,-1.617977499961853,-0.018960148096084595,0,0
2020-06-17,18:35:20,22.9026293,120.2727832,20.076,45,20,37,-125,4,-1017,-24.817306518554688,-40.92424774169922,-20.076519012451172,-0.13960358500480652,-1.6189557313919067,-0.038005273789167404,0,0
2020-06-17,18:35:23,22.9026272,120.2727277,19.842,-35,48,-87,-101,101,-998,-25.052257537841797,-46.61394500732422,-19.84231948852539,-0.11023422330617905,-1.6088924407958984,-0.040880557149648666,0,0
2020-06-17,18:35:26,22.9026246,120.2726726,19.907,70,-75,1241,-42,66,-1002,-25.341251373291016,-52.26099395751953,-19.90726089477539,-0.02497328631579876,-0.9686343669891357,0.11549423635005951,0,0
2020-06-17,18:35:29,22.9026576,120.2726663,20.067,-57,31,-42,-62,20,-943,-21.65950584411621,-52.90361785888672,-20.067352294921875,-0.08639125525951385,-0.2559451162815094,-0.035670630633831024,0,0
2020-06-17,18:35:32,22.9027137,120.2726631,19.972,3,2,24,-42,77,-980,-15.41635513305664,-53.234413146972656,-19.972244262695312,-0.042209502309560776,-0.19497746229171753,-0.06470376253128052,0,0
2020-06-17,18:35:35,22.902771,120.2726566,20.057,26,-53,35,-62,82,-1002,-9.038739204406738,-53.902435302734375,-20.057422637939453,-0.05133643001317978,-0.05378022417426109,-0.07047516852617264,0,0
2020-06-17,18:35:38,22.902823,120.2726551,20.022,145,-47,1193,-14,-47,-1028,-3.2450923919677734,-54.05393981933594,-20.022785186767578,-0.02527778409421444,0.7294889688491821,0.10168600082397461,0,0
2020-06-17,18:35:41,22.9028253,120.2727053,19.896,0,0,-198,3,33,-991,-2.990222930908203,-48.9091796875,-19.896081924438477,-0.05215651914477348,1.366302251815796,-0.01914932206273079,0,0
2020-06-17,18:35:44,22.9028292,120.2727696,19.92,85,14,38,11,-56,-988,-2.5601253509521484,-42.310997009277344,-19.920682907104492,-0.014490734785795212,1.3528494834899902,-0.012891835533082485,0,0
2020-06-17,18:35:47,22.9028345,120.2728367,19.973,-43,-2,-44,4,-14,-982,-1.9690990447998047,-35.4374885559082,-19.97398567199707,-0.030037134885787964,1.5289740562438965,0.00900067389011383,0,0
2020-06-17,18:35:50,22.9028347,120.2728961,19.868,41,7,-46,-6,-50,-998,-1.9405937194824219,-29.338970184326172,-19.86875343322754,-0.0588250607252121,1.407693862915039,-0.027643799781799316,0,0
2020-06-17,18:35:53,22.9028363,120.2729598,19.857,8,22,-19,-16,49,-985,-1.7650089263916016,-22.811878204345703,-19.857576370239258,-0.024724334478378296,1.422940969467163,-0.01781689003109932,0,0
2020-06-17,18:35:56,22.9028394,120.273024,19.812,29,0,44,-23,19,-1004,-1.4163742065429688,-16.22966766357422,-19.812149047851562,-0.030696304515004158,1.431474208831787,-0.02180032804608345,0,0
2020-06-17,18:35:59,22.9028424,120.2730868,19.732,-36,1,-30,-43,30,-987,-1.0824241638183594,-9.786102294921875,-19.73261070251465,-0.03444527089595795,1.4290443658828735,-0.026278823614120483,0,0
2020-06-17,18:36:02,22.902845,120.2731504,19.722,-22,6,-36,-22,14,-999,-0.7913303375244141,-3.2625732421875,-19.722244262695312,-0.034974031150341034,1.4351214170455933,-0.01777387410402298,0,0
2020-06-17,18:36:05,22.9028501,120.273185,18.326,0,-52,21,41,11,-965,-0.22965621948242188,0.28610992431640625,-18.32659912109375,0.06451506167650223,1.3712923526763916,0.025849703699350357,0,0
2020-06-17,18:36:08,22.9028465,120.2731835,14.036,15,78,126,49,0,-974,-0.6247177124023438,0.12816810607910156,-14.036949157714844,0.0052267201244831085,1.3290168046951294,-0.03902222588658333,0,0
2020-06-17,18:36:11,22.9028457,120.2731848,9.939,-67,-47,32,69,-11,-1054,-0.7135047912597656,0.26210594177246094,-9.939289093017578,0.017712559551000595,1.3735113143920898,-0.008946788497269154,0,0
2020-06-17,18:36:14,22.9028456,120.273185,8.46,-74,34,42,38,71,-980,-0.7289447784423828,0.2845649719238281,-8.460214614868164,0.016913309693336487,1.4024498462677002,-0.04646828770637512,0,0
2020-06-17,18:36:17,22.9028465,120.2731849,6.865,-15,29,0,-37,29,-1011,-0.6321182250976562,0.2688007354736328,-6.865421772003174,-0.0017437972128391266,1.376298189163208,-0.03242697939276695,0,0
2020-06-17,18:36:20,22.9028476,120.2731861,5.415,-12,37,-32,19,52,-981,-0.5020065307617188,0.3913612365722656,-5.415196895599365,0.01149766705930233,1.3878345489501953,-0.017551105469465256,0,0
2020-06-17,18:36:23,22.9028477,120.2731853,3.938,49,7,22,60,-38,-992,-0.5015048980712891,0.3120002746582031,-3.929872989654541,0.001214645802974701,1.3793730735778809,-0.01006112340837717,0,0
2020-06-17,18:36:26,22.9028462,120.2731848,2.421,73,7,22,0,-18,-1017,-0.6628055572509766,0.2606525421142578,-2.4218716621398926,-0.019891751930117607,1.336484670639038,-0.016642894595861435,0,0
2020-06-17,18:36:29,22.902848,120.2731854,0.869,-27,-59,12,61,-24,-1003,-0.45752716064453125,0.32454681396484375,-0.8693678379058838,0.007950272411108017,1.3587814569473267,-0.0006650825962424278,0,0
2020-06-17,18:36:32,22.9028476,120.2731843,0.031,3,0,0,-17,28,-995,-0.5024204254150391,0.20968246459960938,-0.0313260555267334,-0.02844071015715599,1.4549883604049683,-0.03317831829190254,0,0
