date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020-06-19,16:19:10,22.9028035,120.2731161,-0.071,4,-1,0,3,20,-1002,-0.05624723434448242,0.04700660705566406,0.07170742750167847,-0.011100482195615768,-1.87062406539917,-0.011753532104194164,0,0
2020-06-19,16:19:13,22.9028031,120.2731167,-0.053,7,0,0,12,27,-995,-0.1022953987121582,0.10673904418945312,0.05387526750564575,-0.011731697246432304,-1.8720444440841675,-0.011101954616606236,0,0
2020-06-19,16:19:16,22.9028029,120.2731198,-0.204,-56,19,8,-20,-2,-1048,-0.12375736236572266,0.43030548095703125,0.2046845555305481,-0.006587853655219078,-1.8728197813034058,-0.019962605088949203,0,0
2020-06-19,16:19:19,22.9028022,120.2731194,4.429,-31,25,47,-15,-24,-1035,-0.20048284530639648,0.380950927734375,-4.429618835449219,-0.006211721338331699,-1.9433081150054932,0.05272917076945305,0,0
2020-06-19,16:19:22,22.9028025,120.2731206,11.482,-93,1,17,-5,-12,-993,-0.1708974838256836,0.5090122222900391,-11.482248306274414,-0.023966077715158463,-1.933728575706482,0.06557877361774445,0,0
2020-06-19,16:19:25,22.902804,120.2731202,17.915,112,74,76,-45,-32,-891,-0.007506847381591797,0.46668052673339844,-17.91524887084961,-0.04718874767422676,-1.9354264736175537,0.019359778612852097,0,0
2020-06-19,16:19:28,22.9028023,120.2730939,20.157,87,-111,-60,-49,-54,-988,-0.18941450119018555,-2.228290557861328,-20.157115936279297,-0.09570752829313278,-1.5967633724212646,0.03588753938674927,0,0
2020-06-19,16:19:31,22.9027999,120.2730353,20.219,67,15,78,-34,-8,-998,-0.4669642448425293,-8.244218826293945,-20.21942138671875,-0.07732188701629639,-1.6300770044326782,0.019489018246531487,0,0
2020-06-19,16:19:34,22.9027937,120.2729756,19.84,75,-4,145,-50,12,-964,-1.1540307998657227,-14.356130599975586,-19.840255737304688,-0.08454124629497528,-1.468612790107727,0.09008105844259262,0,0
2020-06-19,16:19:37,22.9027956,120.2729207,19.936,-86,-46,-132,-79,-21,-1002,-0.9382119178771973,-19.995092391967773,-19.936586380004883,-0.10438787192106247,-1.6502187252044678,-0.014817374758422375,0,0
2020-06-19,16:19:40,22.9027908,120.2728666,19.904,-44,-47,30,-59,-38,-974,-1.4726710319519043,-25.53825569152832,-19.904592514038086,-0.07779250293970108,-1.5226424932479858,0.03283034637570381,0,0
2020-06-19,16:19:43,22.9027893,120.2728081,20.007,-187,-54,-140,-121,-6,-989,-1.643885612487793,-31.535497665405273,-20.007326126098633,-0.1217678114771843,-1.5783253908157349,0.04024054482579231,0,0
