date,time,lat,lon,alt,x_gyro,y_gyro,z_gyro,x_acc,y_acc,z_acc,north,east,down,pitch,yaw,roll,wind_speed,wind_direction
2020/6/19,15:45:33,22.9028244,120.2731289,11.046,-75,140,46,-20,-50,-1014,0.274112701,-0.32592392,-11.04638481,0.007245522,-1.918814421,0.046689104,22,290
2020/6/19,15:45:36,22.9028245,120.2731332,17.966,-8,-19,26,-15,-52,-891,0.279456139,0.119510651,-17.96696854,-0.099086158,-1.909496903,0.049945079,22,290
2020/6/19,15:45:39,22.9028233,120.27311,20.066,3,80,16,-74,-92,-981,0.147068024,-2.259552002,-20.06617928,-0.186308041,-1.769451499,0.063424535,22,290
2020/6/19,15:45:42,22.9028156,120.2730528,20.211,-26,-93,6,-141,65,-969,-0.710938454,-8.125301361,-20.21129799,-0.135339022,-1.707861423,0.047636352,22,290
2020/6/19,15:45:45,22.9028039,120.2729867,20.151,-77,46,-100,-26,-98,-1012,-2.011968613,-14.90359497,-20.15176392,-0.076215878,-1.631452322,0.068137974,22,290
2020/6/19,15:45:48,22.9027977,120.2729271,19.897,53,41,79,-57,-29,-977,-2.702487946,-21.01782227,-19.89703941,-0.076188788,-1.678518057,0.094753653,22,290
2020/6/19,15:45:51,22.9027871,120.2728854,19.957,13,20,-1021,49,-30,-1016,-3.880954742,-25.29213715,-19.95780754,-0.094070762,3.007500648,-0.042267777,22,290
2020/6/19,15:45:54,22.9027374,120.2728937,19.862,57,40,56,-4,-67,-998,-9.407835007,-24.43879318,-19.8629303,-0.026365753,2.984025002,0.050293427,22,290
2020/6/19,15:45:57,22.902689,120.2729041,19.986,51,8,30,30,-86,-992,-14.7970295,-23.37903214,-19.98653793,-0.027681846,3.077793121,0.072338574,22,290
2020/6/19,15:46:00,22.9026499,120.2729044,20.177,-114,13,680,-70,-10,-1013,-19.15354156,-23.34401321,-20.17718506,-0.153356448,-2.096466541,0.138308078,22,290
2020/6/19,15:46:03,22.9026419,120.2728563,20.173,-18,-36,113,-61,-48,-957,-20.0459137,-28.27151108,-20.17348671,-0.114983551,-1.782338977,0.042936478,22,290
2020/6/19,15:46:07,22.9026313,120.2727976,20.119,57,-31,123,-115,-49,-985,-21.21875,-34.2915802,-20.1194973,-0.108801574,-1.670826077,0.076983012,22,290
2020/6/19,15:46:10,22.9026235,120.2727346,20.086,-161,202,-269,-71,-56,-1001,-22.08766937,-40.75429535,-20.08642769,0.015175736,-1.770744801,-0.027798433,22,290
2020/6/19,15:46:13,22.9025846,120.2727199,19.757,-10,-22,-160,12,-8,-1028,-26.42107773,-42.26506042,-19.75742149,-0.02782077,2.881181479,-0.000791959,22,290
2020/6/19,15:46:16,22.9025268,120.2727281,19.907,36,-10,121,19,0,-988,-32.85213852,-41.42340851,-19.90725708,-0.001684639,3.028142929,0.049038943,22,290
2020/6/19,15:46:19,22.9024841,120.2727342,20.083,36,-6,-24,74,-79,-958,-37.60691071,-40.79467773,-20.0832119,-0.00601955,-3.121148109,0.056194033,22,290
2020/6/19,15:46:22,22.9024301,120.2727381,20.28,46,341,-110,-23,-88,-1048,-43.61686325,-40.39356995,-20.28009796,0.032224651,-3.112097263,0.092312679,22,290
2020/6/19,15:46:25,22.9024063,120.2727643,19.859,-31,13,58,-63,153,-1045,-46.26633072,-37.71327972,-19.8595562,-0.0881752,1.144864798,-0.159760356,22,290
2020/6/19,15:46:28,22.9024178,120.2728278,20.039,-49,-48,92,-9,148,-984,-44.99021912,-31.20159149,-20.03974152,0.030241992,1.481473327,-0.076704346,22,290
2020/6/19,15:46:31,22.9024223,120.2728806,19.911,6,-82,-59,38,127,-1018,-44.49356461,-25.78831482,-19.9116497,0.048704274,1.530066133,-0.084174924,22,290
2020/6/19,15:46:34,22.9024231,120.2729327,20.12,-34,52,55,83,170,-962,-44.40089417,-20.44420624,-20.12049103,0.024621185,1.390023232,-0.117978849,22,290
2020/6/19,15:46:37,22.9024304,120.272992,19.99,0,-9,-44,134,88,-983,-43.59016418,-14.35735703,-19.99030113,0.082422696,1.573932648,-0.043049455,22,290
2020/6/19,15:46:40,22.9024323,120.2730452,20.06,192,-23,-77,86,7,-985,-43.37284851,-8.910003662,-20.06066322,0.044790745,1.528556228,-0.057621259,22,290
2020/6/19,15:46:43,22.9024366,120.273101,20.053,-74,12,-17,39,35,-1002,-42.89705658,-3.186130524,-20.05324745,0.065013349,1.516317725,-0.01657936,22,290
2020/6/19,15:46:46,22.9024404,120.2731503,19.936,47,-76,-1184,-30,75,-1021,-42.47142792,1.873458862,-19.93645096,0.033648867,0.653695822,-0.205192044,22,290
2020/6/19,15:46:49,22.9024841,120.2731538,20.126,93,-52,6,-42,96,-998,-37.61287308,2.226135254,-20.12681007,-0.065702155,-0.130896062,-0.051249702,22,290
2020/6/19,15:46:52,22.9025402,120.2731485,19.737,0,-22,-41,-149,113,-986,-31.36895752,1.691352844,-19.73715591,-0.123717934,-0.136208147,-0.103868872,22,290
2020/6/19,15:46:55,22.9025937,120.2731395,19.796,24,17,105,-73,69,-990,-25.40966034,0.765136719,-19.7963295,-0.105535418,-0.016339084,-0.045878999,22,290
2020/6/19,15:46:58,22.9026513,120.2731353,19.723,-134,56,-94,-86,39,-1003,-19.48983765,0.342212677,-19.7255249,-0.087799177,-0.025923483,-0.077910714,22,290
2020/6/19,15:47:01,22.9027023,120.2731307,19.61,-20,29,-96,-56,73,-989,-13.3180542,-0.143035889,-19.61011124,-0.076256126,-0.081764109,-0.062072571,22,290
2020/6/19,15:47:04,22.9027574,120.2731257,19.619,-137,125,-1,-49,13,-980,-7.189167023,-0.656169891,-19.61901665,-0.107180588,-0.101894282,-0.02438603,22,290
2020/6/19,15:47:07,22.9028043,120.2731193,18.959,361,-194,182,-65,86,-958,-1.968641281,-1.308807373,-18.95975113,0.083684251,-0.055002492,0.01773235,22,290
